siren,date_cloture_exercice,annee_exercice,Chiffre_d_affaires,Resultat_net,marge_nette_clean,croissance_CA_clean,segment_CA,type_bilan,periode_analyse_valide,outlier_financier
503681801,2023-06-30,2023,1266321306,5027313,0.0039700137525759994,0.1713287001487579,Entreprise milliardaire,C,1,0
509016804,2024-03-31,2024,1046447110,7496002,0.007163287975442925,,Entreprise milliardaire,C,1,0
523990430,2023-12-31,2023,1461463279,13879549,0.009497022059628499,,Entreprise milliardaire,K,1,0
535323174,2017-12-31,2017,1623552000,91215000,0.05618237050614948,,Entreprise milliardaire,K,1,0
535323174,2018-12-31,2018,1843315000,0,0.0,0.13535938485493534,Entreprise milliardaire,K,1,0
535323174,2019-12-31,2019,2063501000,0,0.0,0.1194510976148949,Grande entreprise,K,1,0
535323174,2020-12-31,2020,2383365000,98528000,0.041339870309415466,0.15501034407058684,Grande entreprise,K,1,0
535323174,2021-12-31,2021,2905685000,136653000,0.04702953004196945,0.21915233294103084,Grande entreprise,K,1,0
535323174,2022-12-31,2022,3387086000,144312000,0.04260653552936064,0.16567556359343838,Grande entreprise,K,1,0
535323174,2023-12-31,2023,3994838000,133740000,0.0334782036217739,0.1794321136221519,Grande entreprise,K,1,0
535323174,2024-12-31,2024,4299234000,0,0.0,0.07619733265779488,Grande entreprise,K,1,0
542016381,2021-12-31,2021,6000000000,2116000000,0.3526666666666667,,Très grande entreprise,K,1,0
542016381,2022-12-31,2022,6327000000,2291000000,0.36209894104630946,0.0545,Très grande entreprise,K,1,0
542016381,2023-12-31,2023,6458000000,0,0.0,0.020704915441757548,Très grande entreprise,K,1,0
542016381,2024-12-31,2024,2468000000,1266000000,0.5129659643435981,-0.617838340043357,Grande entreprise,K,1,0
552073785,2016-12-31,2016,2329700000,183600000,0.07880843026999185,,Grande entreprise,K,1,0
552075020,2018-12-31,2018,13665200000,3753500000,0.27467581886836634,,Très grande entreprise,K,1,0
552075020,2022-12-31,2022,20351000000,0,0.0,0.5534877330117097,Très grande entreprise,K,1,0
552075020,2023-12-31,2023,19566000000,0,0.0,-0.03857304309370547,Très grande entreprise,K,1,0
552075020,2024-12-31,2024,17194000000,0,0.0,-0.12123070632730246,Très grande entreprise,K,1,0
552081317,2016-12-31,2016,71203000000,3011000000,0.0422875440641546,-0.05070261045783004,Très grande entreprise,K,1,0
552081317,2017-12-31,2017,69632000000,3289000000,0.04723403033088235,-0.022063677092257348,Très grande entreprise,K,1,0
552081317,2018-12-31,2018,68976000000,1191000000,0.01726687543493389,-0.00942095588235294,Très grande entreprise,K,1,0
552081317,2019-12-31,2019,71317000000,5182000000,0.07266149725871812,0.03393934122013454,Très grande entreprise,K,1,0
552081317,2020-12-31,2020,69031000000,615000000,0.00890904086569802,-0.032054068454926594,Très grande entreprise,K,1,0
552081317,2021-12-31,2021,84461000000,4828000000,0.05716247735641302,0.22352276513450478,Très grande entreprise,K,1,0
552081317,2022-12-31,2022,143476000000,0,0.0,0.69872485525864,Très grande entreprise,K,1,0
552081317,2023-12-31,2023,139715000000,7612000000,0.05448233904734638,-0.026213443363349968,Très grande entreprise,K,1,0
552081317,2024-12-31,2024,118690000000,11854000000,0.09987362035554806,-0.15048491572128977,Très grande entreprise,K,1,0
552141533,2017-12-31,2017,1619340000,0,0.0,,Entreprise milliardaire,K,1,0
552141533,2019-12-31,2019,1685368000,219415000,0.13018818442025717,0.0407746365803352,Entreprise milliardaire,K,1,0
552141533,2020-12-31,2020,1742664000,0,0.0,0.03399613615542718,Entreprise milliardaire,K,1,0
552141533,2021-12-31,2021,1788492000,269332000,0.150591671642926,0.026297668397350264,Entreprise milliardaire,K,1,0
552141533,2022-12-31,2022,1925172000,0,0.0,0.07642192416851738,Entreprise milliardaire,K,1,0
552141533,2023-12-31,2023,2019444000,0,0.0,0.048968092201631855,Grande entreprise,K,1,0
552141533,2024-12-31,2024,2130613000,0,0.0,0.0550493106023242,Grande entreprise,K,1,0
572062594,2016-12-31,2016,1345805000,86016000,0.06391416289878549,,Entreprise milliardaire,C,1,0
572062594,2017-12-31,2017,1507518000,87045000,0.05774060409228945,0.12016079595483745,Entreprise milliardaire,C,1,0
572062594,2018-12-31,2018,1569840000,96671000,0.06158016103551954,0.04134079991084683,Entreprise milliardaire,S,1,0
572062594,2019-12-31,2019,1613993000,103730000,0.06426917588861909,0.028125796259491413,Entreprise milliardaire,C,1,0
572141885,2016-12-31,2016,1406016501,-31074827,-0.02210132454199412,,Entreprise milliardaire,C,1,0
572141885,2017-12-31,2017,1460234688,3086412,0.0021136410642506255,0.03856155810507091,Entreprise milliardaire,C,1,0
572141885,2018-12-31,2018,1514526008,11463806,0.007569236803756493,0.03717985913234243,Entreprise milliardaire,C,1,0
572141885,2019-12-31,2019,1613645380,31073465,0.019256687612491413,0.06544580382009524,Entreprise milliardaire,C,1,0
572141885,2020-12-31,2020,1605420248,56956447,0.03547759352789725,-0.005097236420061513,Entreprise milliardaire,C,1,0
572141885,2021-12-31,2021,1908647249,123027349,0.06445787667912857,0.18887702542543242,Entreprise milliardaire,C,1,0
572141885,2022-12-31,2022,2016413335,111894641,0.05549191678996707,0.05646202359103392,Grande entreprise,C,1,0
572141885,2023-12-31,2023,2054177768,81029535,0.03944621359566773,0.018728517781796954,Grande entreprise,C,1,0
572141885,2024-12-31,2024,1858011810,55019892,0.029612240193457113,-0.09549609632422036,Entreprise milliardaire,C,1,0
682031885,2016-12-31,2016,1375616854,236871785,0.17219313961676716,,Entreprise milliardaire,C,1,0
682031885,2017-12-31,2017,1194431441,320384253,0.2682315970615847,-0.13171212061930726,Entreprise milliardaire,C,1,0
695480244,2016-12-31,2016,1229386073,24265689,0.01973805424750407,,Entreprise milliardaire,C,1,0
695480244,2017-12-31,2017,1254951947,27294975,0.021749816847768118,0.020795643094941748,Entreprise milliardaire,C,1,0
695480244,2019-12-31,2019,1475878503,13417460,0.009091168394096462,0.17604383699960108,Entreprise milliardaire,C,1,0
695480244,2020-12-31,2020,1391197870,2009534,0.0014444631086158865,-0.05737642551732458,Entreprise milliardaire,C,1,0
695480244,2021-12-31,2021,1740067911,31396082,0.018043021080687005,0.25076953359625254,Entreprise milliardaire,C,1,0
695480244,2022-12-31,2022,1965142607,46211935,0.023515817546975612,0.12934822519119485,Entreprise milliardaire,C,1,0
695480244,2023-12-31,2023,2141884955,49076656,0.022912834737195305,0.08993868809847651,Grande entreprise,C,1,0
695480244,2024-12-31,2024,1668706249,39158908,0.0234666275286418,-0.22091695676530862,Entreprise milliardaire,C,1,0
702042755,2017-09-30,2017,1076715775,89654196,0.08326635318406105,,Entreprise milliardaire,C,1,0
702042755,2018-09-30,2018,1131606147,92283848,0.0815512077631017,0.050979444412802444,Entreprise milliardaire,C,1,0
702042755,2019-09-30,2019,1185927805,105270187,0.08876610073241348,0.04800403227219302,Entreprise milliardaire,C,1,0
702042755,2020-09-30,2020,1128722208,72610710,0.06433000917795355,-0.04823699786683052,Entreprise milliardaire,C,1,0
702042755,2021-09-30,2021,1157617732,108441015,0.09367601411274858,0.0256002086210392,Entreprise milliardaire,C,1,0
702042755,2022-09-30,2022,1286705022,136276085,0.10591089851206005,0.11151115470301037,Entreprise milliardaire,C,1,0
702042755,2023-09-30,2023,1534950684,162448446,0.10583300668440238,0.1929312917533635,Entreprise milliardaire,C,1,0
702042755,2024-09-30,2024,1547971592,149448178,0.09654452237518839,0.008482948759023452,Entreprise milliardaire,C,1,0
732075312,2016-08-31,2016,1362178468,56214477,0.041268070462555574,,Entreprise milliardaire,C,1,0
732075312,2017-08-31,2017,1442882316,62092957,0.043033971871064225,0.05924616333019294,Entreprise milliardaire,C,1,0
732075312,2018-08-31,2018,1562573081,17042141,0.010906460124792077,0.08295254829361981,Entreprise milliardaire,C,1,0
732075312,2019-08-31,2019,1605234829,40239438,0.025067633266509445,0.027302241743917512,Entreprise milliardaire,C,1,0
732075312,2020-08-31,2020,1437550972,23232553,0.016161202943418135,-0.1044606396339286,Entreprise milliardaire,C,1,0
732075312,2021-08-31,2021,1567363887,39945087,0.02548552211219857,0.09030143454280243,Entreprise milliardaire,C,1,0
732075312,2022-08-31,2022,2000934933,48283801,0.024130620243411983,0.2766243688502184,Grande entreprise,C,1,0
732075312,2023-08-31,2023,2270071065,42227540,0.018601858175748345,0.1345051893299121,Grande entreprise,C,1,0
732075312,2024-08-31,2024,2290493848,50431333,0.022017667955770908,0.008996539057688047,Grande entreprise,C,1,0
775661390,2016-12-31,2016,2374296981,20927141,0.008814036814883184,,Grande entreprise,C,1,0
775661390,2017-12-31,2017,2397802428,18586508,0.007751476011100277,0.00989996078338104,Grande entreprise,C,1,0
775661390,2018-12-31,2018,2922116587,-17780859,-0.00608492456430521,0.21866445411740154,Grande entreprise,C,1,0
775661390,2019-12-31,2019,3832295153,134315199,0.03504823966777592,0.3114792099840334,Grande entreprise,C,1,0
775661390,2020-12-31,2020,4129454647,-39501960,-0.009565902371321043,0.07754086836640894,Grande entreprise,C,1,0
775661390,2021-12-31,2021,4672492285,58881459,0.012601724178127776,0.13150347549996957,Grande entreprise,C,1,0
775661390,2022-12-31,2022,4484098857,15459500,0.0034476269353131256,-0.040319687333630345,Grande entreprise,C,1,0
775661390,2023-12-31,2023,4478940636,-10823789,-0.002416595771107693,-0.0011503361465699284,Grande entreprise,C,1,0
775661390,2024-12-31,2024,4447961410,35194956,0.007912603720183804,-0.006916641348402993,Grande entreprise,C,1,0
780094983,2016-12-31,2016,1091548257,1135025,0.001039830344394934,,Entreprise milliardaire,C,1,0
780094983,2017-12-31,2017,1163982246,1987200,0.0017072425346941246,0.0663589433957568,Entreprise milliardaire,C,1,0
780094983,2018-12-31,2018,1426177223,4844459,0.0033968141699876244,0.22525685241422488,Entreprise milliardaire,C,1,0
780094983,2019-12-31,2019,1383447640,7351924,0.005314204735641459,-0.029960920922658712,Entreprise milliardaire,C,1,0
780094983,2020-12-31,2020,1127213024,12457535,0.011051624435453648,-0.1852145383687958,Entreprise milliardaire,C,1,0
780094983,2021-12-31,2021,1428450571,11138486,0.0077975998792890674,0.26724100998322037,Entreprise milliardaire,C,1,0
780094983,2022-12-31,2022,1713135180,32677001,0.019074385595186948,0.19929608680873284,Entreprise milliardaire,C,1,0
780094983,2023-12-31,2023,1719276737,24157333,0.014050869461627574,0.0035849809587122014,Entreprise milliardaire,C,1,0
780094983,2024-12-31,2024,1315255652,9794053,0.007446501358961657,-0.23499479537249157,Entreprise milliardaire,C,1,0
800552572,2024-12-31,2024,1495550000,-20169000,-0.013486008491859183,,Entreprise milliardaire,K,1,0
801720533,2017-12-31,2017,1098956000,0,0.0,,Entreprise milliardaire,K,1,0
801795618,2019-12-31,2019,1216570000,20079000,0.01650459899553663,,Entreprise milliardaire,K,1,0
801795618,2020-12-31,2020,1274482000,14558000,0.011422679959387422,0.047602686240824615,Entreprise milliardaire,K,1,0
801795618,2021-12-31,2021,1407757000,33639000,0.023895459230534814,0.104571896660761,Entreprise milliardaire,K,1,0
801795618,2022-12-31,2022,1537808000,100612000,0.06542559279181796,0.09238171076400259,Entreprise milliardaire,K,1,0
801795618,2023-12-31,2023,1620006000,50892000,0.031414698464079766,0.05345140615733564,Entreprise milliardaire,K,1,0
801795618,2024-12-31,2024,1767167000,58712000,0.03322379831674086,0.09083978701313451,Entreprise milliardaire,K,1,0
812375624,2020-09-30,2020,5080899000,112546000,0.02215080441473054,,Très grande entreprise,C,1,0
812375624,2021-09-30,2021,5395860000,-1036157000,-0.19202814750568029,0.061989226709682675,Très grande entreprise,C,1,0
814868550,2016-12-31,2016,1522328000,76005000,0.049926822603276036,,Entreprise milliardaire,K,1,0
814868550,2017-12-31,2017,1567705000,108296000,0.06907932295935779,0.029807636724805693,Entreprise milliardaire,K,1,0
814868550,2018-12-31,2018,1602115000,0,0.0,0.021949282549969543,Entreprise milliardaire,K,1,0
814868550,2019-12-31,2019,1470532000,144926000,0.09855344868387766,-0.08213080833772857,Entreprise milliardaire,K,1,0
814868550,2020-12-31,2020,1289411000,1253000,0.0009717615252235323,-0.123166989905694,Entreprise milliardaire,K,1,0
814868550,2021-12-31,2021,1486144000,157701000,0.10611421235088928,0.15257586603495704,Entreprise milliardaire,K,1,0
814868550,2023-12-31,2023,1796370000,100926000,0.056183302994371985,0.20874558589208045,Entreprise milliardaire,K,1,0
814868550,2024-12-31,2024,1882081000,142885000,0.07591862411872816,0.0477134443349644,Entreprise milliardaire,K,1,0
822451597,2016-12-31,2016,28133631000,334690000,0.011896438109961703,,Très grande entreprise,K,1,0
822650206,2023-12-31,2023,1151148000,6132000,0.005326856320820607,,Entreprise milliardaire,K,1,0
822650206,2024-12-31,2024,1188872000,-1957000,-0.0016460981501793296,0.03277076448901445,Entreprise milliardaire,K,1,0
832277370,2018-12-31,2018,6926151603,30496691,0.004403122072406072,,Très grande entreprise,C,1,0
832277370,2019-12-31,2019,7504305213,35417823,0.004719667177001853,0.0834740044889543,Très grande entreprise,C,1,0
832277370,2020-12-31,2020,6057099503,31217738,0.005153908728845922,-0.19285005992199641,Très grande entreprise,C,1,0
832277370,2021-12-31,2021,6714550140,55515196,0.008267895070033686,0.10854215564303897,Très grande entreprise,C,1,0
832277370,2022-12-31,2022,6693670434,62864199,0.009391588608947041,-0.003109620981994782,Très grande entreprise,C,1,0
832277370,2023-12-31,2023,8829462277,52618645,0.005959439357600191,0.31907633697521237,Très grande entreprise,C,1,0
832277370,2024-12-31,2024,9567479344,86708925,0.009062880815559563,0.08358573193324262,Très grande entreprise,C,1,0
854800745,2019-12-31,2019,1074900633,22357139,0.020799261172265028,,Entreprise milliardaire,C,1,0
854800745,2022-12-31,2022,1094506715,16190333,0.01479235602496966,0.01823990180867258,Entreprise milliardaire,C,1,0
854800745,2023-12-31,2023,1195611313,-27493926,-0.022995705795901916,0.09237457990378799,Entreprise milliardaire,C,1,0
854800745,2024-12-31,2024,1521230950,57675155,0.03791347724025731,0.2723457309741933,Entreprise milliardaire,C,1,0
857802508,2016-12-31,2016,1331533000,32541000,0.02443874842005418,,Entreprise milliardaire,K,1,0
857802508,2017-12-31,2017,1331533000,43102000,0.03237020787318076,0.0,Entreprise milliardaire,K,1,0
857802508,2018-12-31,2018,1883578000,84354000,0.04478391656729905,0.41459355494756794,Entreprise milliardaire,K,1,0
857802508,2020-12-31,2020,1585105000,40298000,0.025422921509931518,-0.15846065307621984,Entreprise milliardaire,K,1,0
857802508,2021-12-31,2021,1874583000,87009000,0.04641512272329366,0.1826238640342438,Entreprise milliardaire,K,1,0
857802508,2022-12-31,2022,1874583000,87009000,0.04641512272329366,0.0,Entreprise milliardaire,K,1,0
857802508,2023-12-31,2023,2871312000,0,0.0,0.5317070516482866,Grande entreprise,K,1,0
857802508,2024-12-31,2024,1852263000,105239000,0.056816445612745056,-0.3549070947357863,Entreprise milliardaire,C,1,0
880039243,2022-12-31,2022,13987581000,322553000,0.0230599558279591,,Très grande entreprise,K,1,0
880039243,2023-12-31,2023,3859116000,381376000,0.09882470493242494,-0.7241041177884868,Grande entreprise,K,1,0
880039243,2024-12-31,2024,4079816000,448762000,0.10999564686250557,0.05718926303329571,Grande entreprise,K,1,0
964201123,2016-12-31,2016,1020353406,6271019,0.006145928423548576,,Entreprise milliardaire,C,1,0
964201123,2017-12-31,2017,1101448525,5785749,0.0052528546442967,0.07947748155015225,Entreprise milliardaire,C,1,0
964201123,2018-12-31,2018,1235852520,6009494,0.004862630372756775,0.12202476280042229,Entreprise milliardaire,C,1,0
964201123,2019-12-31,2019,1410044524,9508976,0.006743741660742055,0.1409488601439272,Entreprise milliardaire,K,1,0
964201123,2020-12-31,2020,1351179215,0,0.0,-0.04174712783750366,Entreprise milliardaire,K,1,0
964201123,2021-12-31,2021,1767909109,26071448,0.01474705224792187,0.308419408301807,Entreprise milliardaire,K,1,0
964201123,2022-12-31,2022,2130625581,20879996,0.009799936782041293,0.20516692297895728,Grande entreprise,C,1,0
964201123,2023-12-31,2023,2260195942,7461864,0.0033014235010957295,0.06081329453445626,Grande entreprise,C,1,0
964201123,2024-12-31,2024,2355291025,4624719,0.0019635446112227254,0.042073822553566904,Grande entreprise,C,1,0
999990005,2016-12-31,2016,2824476000,87366000,0.03093175512909297,,Grande entreprise,K,1,0
999990005,2017-12-31,2017,2975650000,93899000,0.03155579453228707,0.05352284813183047,Grande entreprise,K,1,0
999990005,2018-12-31,2018,3255143000,94550000,0.02904634297172198,0.09392670508964428,Grande entreprise,K,1,0
999990005,2023-12-31,2023,4442119000,0,0.0,0.3646463457980187,Grande entreprise,K,1,0
999990005,2024-12-31,2024,9601570000,157315000,0.016384299650994576,1.1614841925666557,Très grande entreprise,K,1,0
55800296,2021-12-31,2021,8042600000,160300000,0.019931365478825257,,Très grande entreprise,K,1,0
55800296,2023-12-31,2023,7874700000,55600000,0.0070605864350387956,-0.02087633352398478,Très grande entreprise,K,1,0
55800296,2024-12-31,2024,8253200000,0,0.0,0.04806532312342057,Très grande entreprise,K,1,0
86120045,2017-12-31,2017,1019402619,79934,7.841259038397663e-05,,Entreprise milliardaire,C,1,0
86120045,2018-12-31,2018,1185588037,106262,8.962809735233521e-05,0.1630223573125821,Entreprise milliardaire,C,1,0
86120045,2019-12-31,2019,1139915233,-191246,-0.00016777212415758637,-0.038523334054188,Entreprise milliardaire,C,1,0
95720314,2022-12-31,2022,1060036000,0,0.0,,Entreprise milliardaire,K,1,0
95720314,2023-12-31,2023,1024352000,0,0.0,-0.033663007671437574,Entreprise milliardaire,K,1,0
300960622,2018-12-31,2018,1138726978,0,0.0,,Entreprise milliardaire,K,1,0
300960622,2019-12-31,2019,1112735896,4121165,0.003703632654266417,-0.022824682739711118,Entreprise milliardaire,K,1,0
300960622,2021-12-31,2021,1994078442,57453166,0.028811888634820315,0.7920500715113086,Entreprise milliardaire,K,1,0
300960622,2022-12-31,2022,2474669900,0,0.0,0.24100930428693737,Grande entreprise,K,1,0
300960622,2023-12-31,2023,1709963466,24061690,0.014071464378292162,-0.30901351085249795,Entreprise milliardaire,K,1,0
300960622,2024-12-31,2024,1712184089,21824784,0.012746750854779144,0.0012986376868007307,Entreprise milliardaire,K,1,0
304602956,2017-12-31,2017,10872427000,5457000,0.0005019118546392632,,Très grande entreprise,C,1,0
304602956,2019-12-31,2019,11500922000,9778000,0.0008501927062891132,0.05780632052070803,Très grande entreprise,K,1,0
304602956,2020-12-31,2020,12358288000,511000,4.134876934410333e-05,0.07454758844551768,Très grande entreprise,C,1,0
304602956,2022-12-31,2022,13549322000,13082000,0.0009655095657184913,0.09637532318392321,Très grande entreprise,K,1,0
304602956,2023-12-31,2023,14804765000,0,0.0,0.09265725620809662,Très grande entreprise,K,1,0
304602956,2024-12-31,2024,15522205000,0,0.0,0.048460073496607345,Très grande entreprise,K,1,0
306917535,2023-12-31,2023,1088873000,0,0.0,,Entreprise milliardaire,K,1,0
306917535,2024-12-31,2024,1190390000,38174000,0.03206848175807928,0.09323125837448444,Entreprise milliardaire,K,1,0
317007342,2016-12-31,2016,1834184316,897024,0.0004890588105977458,,Entreprise milliardaire,C,1,0
317007342,2017-12-31,2017,2018719654,504645,0.0002499827051270191,0.10060893902006302,Grande entreprise,C,1,0
317007342,2018-12-31,2018,2205364768,718802,0.00032593338318897094,0.09245717384787497,Grande entreprise,C,1,0
317007342,2019-12-31,2019,2186765470,1376715,0.0006295668277586257,-0.008433660621533971,Grande entreprise,C,1,0
317007342,2020-12-31,2020,1564142004,861216,0.0005505996244571155,-0.2847234760845204,Entreprise milliardaire,C,1,0
317007342,2022-12-31,2022,2675154981,2103068,0.0007861480979370593,0.7103018614414757,Grande entreprise,C,1,0
317007342,2023-12-31,2023,2141812248,3005603,0.0014032990066270273,-0.199368910133435,Grande entreprise,C,1,0
317007342,2024-12-31,2024,2173414049,3661214,0.0016845451062049337,0.014754701785606747,Grande entreprise,C,1,0
334382298,2016-12-31,2016,1212350880,1926415,0.0015889912992845768,,Entreprise milliardaire,C,1,0
334382298,2017-12-31,2017,1233275446,1379545,0.0011186025023642609,0.01725949668960524,Entreprise milliardaire,C,1,0
334382298,2019-12-31,2019,1312170275,2900318,0.0022103213700676158,0.06397178282912153,Entreprise milliardaire,C,1,0
334382298,2020-12-31,2020,1423293456,2592411,0.001821417072545017,0.08468655563775822,Entreprise milliardaire,C,1,0
334382298,2021-12-31,2021,1467181522,3116427,0.0021240909548477806,0.030835570707492946,Entreprise milliardaire,C,1,0
334382298,2022-12-31,2022,1557580426,3535653,0.0022699649668042245,0.061613987529485804,Entreprise milliardaire,C,1,0
334382298,2023-12-31,2023,1740231141,3639217,0.0020912262252178603,0.11726567177597544,Entreprise milliardaire,C,1,0
334382298,2024-12-31,2024,1797828777,5048570,0.0028081483979939654,0.0330976929690514,Entreprise milliardaire,C,1,0
342547361,2019-12-31,2019,1186645059,116891692,0.09850602849895657,,Entreprise milliardaire,C,1,0
342547361,2021-12-31,2021,1269947790,371936646,0.29287554097007407,0.07020020887307298,Entreprise milliardaire,C,1,0
342547361,2022-12-31,2022,2032785210,591503973,0.2909820329714028,0.6006840800911981,Grande entreprise,C,1,0
342547361,2023-12-31,2023,1678201598,370253168,0.22062496451037225,-0.17443240449393077,Entreprise milliardaire,C,1,0
342547361,2024-12-31,2024,1484194112,187703119,0.1264680391078118,-0.11560439832211386,Entreprise milliardaire,C,1,0
351572888,2016-12-31,2016,4770860000,24854000,0.0052095429335591486,-0.045409316526228406,Grande entreprise,K,1,0
351572888,2017-12-31,2017,5068704000,23726000,0.004680880951028113,0.062429834453327074,Très grande entreprise,K,1,0
351572888,2018-12-31,2018,5045253000,-1508000,-0.00029889482251930675,-0.004626626451258546,Très grande entreprise,K,1,0
351572888,2019-12-31,2019,5098278000,868000,0.00017025356404652708,0.010509879286529338,Très grande entreprise,K,1,0
351572888,2020-12-31,2020,4834748000,-26901000,-0.005564095584712998,-0.05169000199675263,Grande entreprise,K,1,0
351572888,2021-12-31,2021,4668251000,10290000,0.002204251656562597,-0.034437575650271744,Grande entreprise,K,1,0
351572888,2022-12-31,2022,5527156000,-68414000,-0.01237779429420845,0.1839886072963943,Très grande entreprise,K,1,0
351572888,2023-12-31,2023,5788649000,61510000,0.010625968166319982,0.047310587940705855,Très grande entreprise,K,1,0
351572888,2024-12-31,2024,5773950000,103911000,0.017996518847582677,-0.00253927989069643,Très grande entreprise,K,1,0
352383715,2016-12-31,2016,2968000000,-217000000,-0.07311320754716981,,Grande entreprise,C,1,0
352383715,2019-12-31,2019,2840000000,82000000,0.028873239436619718,-0.0431266846361186,Grande entreprise,C,1,0
352383715,2020-12-31,2020,3119000000,7000000,0.0022443090734209684,0.0982394366197183,Grande entreprise,C,1,0
352383715,2021-12-31,2021,4025000000,490000000,0.12173913043478261,0.29047771721705673,Grande entreprise,C,1,0
352383715,2022-12-31,2022,3662000000,71000000,0.019388312397596943,-0.09018633540372671,Grande entreprise,C,1,0
352383715,2023-12-31,2023,4161000000,2758000000,0.6628214371545301,0.1362643364281813,Grande entreprise,C,1,0
352383715,2024-12-31,2024,4715000000,370000000,0.0784729586426299,0.1331410718577265,Grande entreprise,C,1,0
353402779,2019-12-31,2019,1044000000,1005000,0.0009626436781609196,,Entreprise milliardaire,C,1,0
353402779,2020-12-31,2020,1188666599,15512220,0.013050101696346227,0.13856953927203064,Entreprise milliardaire,C,1,0
353402779,2021-12-31,2021,1184205000,9083000,0.007670124682804075,-0.003753448615241186,Entreprise milliardaire,C,1,0
353402779,2022-12-31,2022,1184003836,3150195,0.0026606290488403453,-0.00016987261496109203,Entreprise milliardaire,C,1,0
353402779,2023-12-31,2023,1275732389,12805130,0.010037473462626024,0.07747318903112067,Entreprise milliardaire,C,1,0
353402779,2024-12-31,2024,1390075230,14081105,0.010129743121888446,0.08962917457134499,Entreprise milliardaire,C,1,0
353534506,2023-12-31,2023,1015070374,95254803,0.09384059020916712,,Entreprise milliardaire,C,1,0
353534506,2024-12-31,2024,1120125644,164786434,0.14711424105205112,0.10349555330436626,Entreprise milliardaire,C,1,0
355801929,2020-12-31,2020,10262000000,1508000000,0.1469499122977977,,Très grande entreprise,K,1,0
355801929,2023-12-31,2023,11808000000,0,0.0,0.15065289417267588,Très grande entreprise,K,1,0
355801929,2024-12-31,2024,12370000000,3412000000,0.27582861762328215,0.04759485094850949,Très grande entreprise,K,1,0
385006234,2024-09-30,2024,1252538321,-6856444,-0.005474039304862115,,Entreprise milliardaire,C,1,0
388255861,2016-12-31,2016,1515745872,753392,0.0004970437419076804,,Entreprise milliardaire,C,1,0
388255861,2017-12-31,2017,1645906172,641300,0.0003896333891382965,0.08587211247242638,Entreprise milliardaire,C,1,0
388255861,2019-12-31,2019,1485472902,630921,0.0004247273707588642,-0.09747412867712364,Entreprise milliardaire,C,1,0
388255861,2020-12-31,2020,1623808473,805778,0.000496227241942714,0.09312561058081152,Entreprise milliardaire,C,1,0
388255861,2021-12-31,2021,1427836959,1024161,0.0007172814749922718,-0.12068634771805381,Entreprise milliardaire,C,1,0
388255861,2022-12-31,2022,1889232543,1700767,0.0009002422736691129,0.32314304591410986,Entreprise milliardaire,C,1,0
388255861,2023-12-31,2023,1602445206,3002664,0.0018738013560508603,-0.15180097233800402,Entreprise milliardaire,C,1,0
388255861,2024-12-31,2024,1685124929,5187844,0.003078610915262295,0.051595975132518825,Entreprise milliardaire,C,1,0
400628079,2020-12-31,2020,10268100000,605900000,0.05900799563697276,,Très grande entreprise,K,1,0
400628079,2021-12-31,2021,12836100000,1729400000,0.13472939600034278,0.2500949542758641,Très grande entreprise,K,1,0
400628079,2023-12-31,2023,12532100000,0,0.0,-0.023683205958196025,Très grande entreprise,K,1,0
410408959,2022-12-31,2022,32905000000,59000000,0.0017930405713417414,,Très grande entreprise,K,1,0
410408959,2023-12-31,2023,32261000000,-392000000,-0.012150894268621556,-0.019571493693967483,Très grande entreprise,K,1,0
421100645,2021-12-31,2021,8020000000,1123000000,0.14002493765586035,,Très grande entreprise,K,1,0
421100645,2022-12-31,2022,8319000000,1350000000,0.16227912008654885,0.037281795511221946,Très grande entreprise,K,1,0
421100645,2023-12-31,2023,7255000000,0,0.0,-0.12789998797932445,Très grande entreprise,K,1,0
421100645,2024-12-31,2024,7553000000,1496000000,0.19806699324771615,0.04107512060647829,Très grande entreprise,K,1,0
432345783,2020-12-31,2020,2411263000,1292000,0.0005358187804482547,,Grande entreprise,K,1,0
433927332,2016-12-31,2016,1149174587,956352,0.0008322077522586218,,Entreprise milliardaire,C,1,0
433927332,2018-12-31,2018,1156650249,2936076,0.0025384302666587675,0.006505244794453499,Entreprise milliardaire,C,1,0
433927332,2019-12-31,2019,1231313186,807876,0.0006561092735670582,0.06455100585898893,Entreprise milliardaire,C,1,0
433927332,2022-12-31,2022,1634581785,18355465,0.011229456469197104,0.3275109887436875,Entreprise milliardaire,C,1,0
433927332,2023-12-31,2023,1777091284,19419258,0.01092755232938276,0.08718407381494221,Entreprise milliardaire,C,1,0
433927332,2024-12-31,2024,1766091419,27136780,0.015365444680867904,-0.006189814276304785,Entreprise milliardaire,C,1,0
444346795,2016-12-31,2016,2975430000,0,0.0,,Grande entreprise,K,1,0
444346795,2017-12-31,2017,3353977000,192668000,0.05744463960247789,0.12722430035322627,Grande entreprise,K,1,0
444346795,2018-12-31,2018,3939575000,282416000,0.07168692054345964,0.17459809652839003,Grande entreprise,K,1,0
444346795,2019-12-31,2019,4200728000,169399000,0.0403261053798294,0.06628963784164535,Grande entreprise,K,1,0
444346795,2020-12-31,2020,4511648000,124259000,0.027541820638489527,0.07401574203328566,Grande entreprise,K,1,0
444346795,2021-12-31,2021,4468371000,336464000,0.0752990295568564,-0.009592282022001717,Grande entreprise,K,1,0
444346795,2022-12-31,2022,4351751000,204106000,0.04690204012132128,-0.02609899670372044,Grande entreprise,K,1,0
